player_id,family_name,given_name,total_games_played,n_minutes_played,n_tournaments,n_tournaments_played,total_final_match_played,n_wc_wins,total_goals,total_penalty_scored,0
P-06060,Tigana,Jean,12,1053,2,2,0,0,1,0,0
P-09447,Costacurta,Alessandro,11,1050,2,2,0,0,0,0,0
P-05827,Ballack,Michael,11,1050,2,2,0,0,3,0,0
P-04825,Vercauteren,Franky,11,1036,2,2,0,0,1,0,0
P-09707,Hagi,Gheorghe,12,1035,3,3,0,0,3,0,0
P-04095,Demol,Stéphane,11,1024,2,2,0,0,1,0,0
P-02425,Silva,Thiago,11,1020,3,2,0,0,2,0,0
P-04248,Grün,Georges,11,1020,3,3,0,0,1,0,0
P-05712,Kawashima,Eiji,11,1020,3,3,0,0,0,0,0
P-03925,Nagatomo,Yuto,11,1020,3,3,0,0,0,0,0
P-01520,de Boer,Frank,11,1020,2,2,0,0,0,0,0
P-06096,Omam-Biyik,François,11,1020,3,3,0,0,2,0,0
P-05576,van der Sar,Edwin,11,1020,3,2,0,0,0,0,0
P-07722,Arévalo Ríos,Egidio,11,1020,2,2,0,0,0,0,0
P-04158,Di María,Ángel,13,1017,3,3,0,0,2,0,0
P-03869,Gamarra,Carlos,11,1014,3,3,0,0,0,0,0
P-08635,Cortés,Julio César,11,1009,3,3,0,0,1,0,0
P-02025,Lee,Woon-jae,11,1003,4,3,0,0,0,0,0
P-05506,Obermayer,Erich,11,990,2,2,0,0,1,0,0
P-06025,Młynarczyk,Józef,11,990,2,2,0,0,0,0,0
P-09353,Tomaszewski,Jan,11,990,2,2,0,0,0,0,0
P-05393,Pfaff,Jean-Marie,10,990,2,2,0,0,0,0,0
P-06884,Cáceres,Martín,11,990,3,3,0,0,0,0,0
P-02349,Koncilia,Friedrich,11,990,2,2,0,0,0,0,0
P-09897,Ayala,Roberto,10,990,3,2,0,0,1,0,0
P-00398,Pezzey,Bruno,11,990,2,2,0,0,1,0,0
P-00203,Majewski,Stefan,11,990,2,2,0,0,1,0,0
P-03525,Bergkamp,Dennis,12,990,2,2,0,0,6,0,0
P-00727,Carbajal,Antonio,11,990,5,5,0,0,0,0,0
P-09346,Vertonghen,Jan,11,990,2,2,0,0,2,0,0
P-06372,Kasperczak,Henryk,13,989,2,2,0,0,0,0,0
P-05631,Prohaska,Herbert,11,980,2,2,0,0,0,0,0
P-03133,Mihaylov,Borislav,11,976,3,2,0,0,0,0,0
P-07765,Battiston,Patrick,11,970,3,3,0,0,0,0,0
P-03185,Cocu,Phillip,11,970,2,2,0,0,2,0,0
P-07513,Gerrard,Steven,12,970,3,3,0,0,3,0,0
P-02014,Dirceu,not applicable,12,957,3,3,0,0,3,0,0
P-07815,Acuña,Roberto,11,948,3,3,0,0,0,0,0
P-08556,Jarni,Robert,11,945,3,3,0,0,1,0,0
P-02028,Caniza,Denis,12,940,4,4,0,0,0,0,0
P-08552,Salinas,Julio,12,939,3,3,0,0,3,0,0
P-06288,Nilsson,Roland,10,930,2,2,0,0,0,0,0
P-05396,Witsel,Axel,10,930,2,2,0,0,0,0,0
P-01995,Ravelli,Thomas,10,930,2,2,0,0,0,0,0
P-02103,Ubiña,Luis,10,930,2,2,0,0,0,0,0
P-03401,Trésor,Marius,10,930,2,2,0,0,1,0,0
P-03434,Wright,Billy,10,930,3,3,0,0,0,0,0
P-00937,Carvalho,Ricardo,10,930,2,2,0,0,0,0,0
P-09445,De Bruyne,Kevin,10,930,2,2,0,0,2,0,0
P-04363,Alderweireld,Toby,10,930,2,2,0,0,0,0,0
P-06910,De Wolf,Michel,10,930,3,3,0,0,1,0,0
P-08557,Camacho,José Antonio,10,930,2,2,0,0,0,0,0
P-05255,Lampard,Frank,10,930,3,3,0,0,0,0,0
P-09690,Valderrama,Carlos,10,930,3,3,0,0,1,0,0
P-04433,Dempsey,Clint,10,929,3,3,0,0,4,0,0
P-08809,Torrado,Gerardo,11,927,3,3,0,0,1,0,0
P-06493,Lichtsteiner,Stephan,10,927,3,3,0,0,0,0,0
P-04388,Larsson,Bo,11,922,3,3,0,0,0,0,0
P-07926,Ingesson,Klas,10,916,2,2,0,0,0,0,0
P-04818,Simeone,Diego,11,915,3,3,0,0,0,0,0
P-01867,Jonk,Wim,11,912,2,2,0,0,2,0,0
P-09914,Rodríguez,Maxi,12,908,3,3,0,0,3,0,0
P-01576,Neymar,not applicable,10,907,2,2,0,0,6,1,0
P-09332,De Napoli,Fernando,10,902,2,2,0,0,0,0,0
P-00004,Balakov,Krasimir,10,901,2,2,0,0,0,0,0
P-06890,Krankl,Hans,10,900,2,2,0,0,5,1,0
P-05262,Nordqvist,Björn,10,900,3,3,0,0,0,0,0
P-08942,Szymaniak,Horst,10,900,2,2,0,0,1,1,0
P-02953,Hellström,Ronnie,10,900,3,3,0,0,0,0,0
P-04050,Al-Deayea,Mohamed,10,900,4,3,0,0,0,0,0
P-08318,Chumpitaz,Héctor,10,900,2,2,0,0,1,0,0
P-04958,Juan,not applicable,10,900,2,2,0,0,1,0,0
P-00381,Enrique,Luis,12,899,3,3,0,0,2,0,0
P-06624,Ferdinand,Rio,10,896,3,2,0,0,1,0,0
P-08622,Nakata,Hidetoshi,10,894,3,3,0,0,1,0,0
P-01964,Júnior,not applicable,10,890,2,2,0,0,1,0,0
P-02703,Bezsonov,Volodymyr,10,888,3,3,0,0,0,0,0
P-03716,Sócrates,not applicable,10,887,2,2,0,0,4,1,0
P-04214,Hazard,Eden,11,887,2,2,0,0,3,1,0
P-03202,Pereira,Maxi,10,885,3,2,0,0,1,0,0
P-06823,Campbell,Sol,10,875,3,3,0,0,1,0,0
P-01259,Rincón,Freddy,10,874,3,3,0,0,1,0,0
P-08571,Brolin,Tomas,10,874,2,2,0,0,4,1,0
P-07622,Ortega,Ariel,11,872,3,3,0,0,2,0,0
P-04043,Paintsil,John,9,870,2,2,0,0,0,0,0
P-06648,Kingson,Richard,9,870,2,2,0,0,0,0,0
P-08379,Santa Cruz,Roque,12,858,3,3,0,0,1,0,0
P-02033,Smolarek,Włodzimierz,10,855,2,2,0,0,2,0,0
P-02113,Šimić,Dario,11,853,3,3,0,0,0,0,0
P-01684,Reyna,Claudio,10,850,4,3,0,0,0,0,0
P-08112,Marcelo,not applicable,10,850,2,2,0,0,0,0,0
P-05170,Guardado,Andrés,12,849,4,4,0,0,1,0,0
P-00084,Yoo,Sang-chul,10,847,2,2,0,0,2,0,0
P-08170,Hasebe,Makoto,11,844,3,3,0,0,0,0,0
P-00971,Salcido,Carlos,10,841,3,3,0,0,0,0,0
P-07134,McGrath,Paul,9,840,2,2,0,0,0,0,0
P-06958,Seaman,David,9,840,3,2,0,0,0,0,0
P-03119,Demyanenko,Anatoliy,9,840,3,3,0,0,0,0,0
P-09476,Dasayev,Rinat,9,840,3,3,0,0,0,0,0
P-07920,Shesternyov,Albert,9,840,3,2,0,0,0,0,0
P-05433,Van Buyten,Daniel,9,840,2,2,0,0,0,0,0
P-00764,Terry,John,9,840,2,2,0,0,0,0,0
P-06511,Bonner,Pat,9,840,2,2,0,0,0,0,0
P-09467,Míchel,not applicable,9,836,2,2,0,0,4,1,0
P-01067,Ospina,David,9,835,2,2,0,0,0,0,0
P-00941,Alemão,not applicable,9,834,2,2,0,0,0,0,0
P-08699,Careca,not applicable,9,833,2,2,0,0,7,1,0
P-08437,Choi,Jin-cheul,9,833,2,2,0,0,0,0,0
P-05400,Cerezo,Toninho,10,832,2,2,0,0,0,0,0
P-05014,Beasley,DaMarcus,11,830,4,4,0,0,0,0,0
P-01415,Yobo,Joseph,10,828,3,3,0,0,0,0,0
P-07321,Petrescu,Dan,9,826,2,2,0,0,2,0,0
P-03556,Townsend,Andy,9,825,2,2,0,0,0,0,0
P-06558,Sirakov,Nasko,11,825,2,2,0,0,2,0,0
P-05145,Rocha,Pedro,10,822,4,4,0,0,1,0,0
P-07037,Waddle,Chris,11,822,2,2,0,0,0,0,0
P-01575,Kostadinov,Emil,10,820,2,2,0,0,1,0,0
P-04765,Vieri,Christian,9,818,2,2,0,0,9,0,0
P-05303,Verón,Juan Sebastián,11,818,3,3,0,0,0,0,0
P-08181,Houghton,Ray,9,818,2,2,0,0,1,0,0
P-01628,Forlán,Diego,10,812,3,3,0,0,6,1,0
P-07284,McBride,Brian,10,812,3,3,0,0,3,0,0
P-04115,Šekularac,Dragoslav,9,810,2,2,0,0,0,0,0
P-06689,Duarte,Jaime,9,810,2,2,0,0,0,0,0
P-02735,Touré,Yaya,9,810,3,3,0,0,1,0,0
P-01416,Sansom,Kenny,9,810,2,2,0,0,0,0,0
P-03508,Ivanov,Valentin,9,810,2,2,0,0,5,0,0
P-04912,Šurjak,Ivica,9,810,2,2,0,0,2,0,0
P-01396,Quiroga,Ramón,9,810,2,2,0,0,0,0,0
P-09596,Reyes,Salvador,9,810,3,3,0,0,0,0,0
P-03578,Voronin,Valery,9,810,2,2,0,0,0,0,0
P-06355,Koeman,Ronald,9,810,2,2,0,0,1,1,0
P-06093,Figueroa,Elías,9,810,3,3,0,0,0,0,0
P-02491,Leighton,Jim,9,810,4,3,0,0,0,0,0
P-06134,Pletikosa,Stipe,9,810,3,3,0,0,0,0,0
P-06737,Sánchez,Leonel,9,810,2,2,0,0,4,1,0
P-04066,Schwarz,Stefan,9,806,2,2,0,0,0,0,0
P-01838,Munteanu,Dorinel,9,804,2,2,0,0,0,0,0
P-00360,Rocheteau,Dominique,10,804,3,3,0,0,4,0,0
P-06677,Figo,Luís,10,802,2,2,0,0,0,0,0
P-07344,Cueto,César,9,802,2,2,0,0,1,0,0
P-08612,Benetti,Romeo,9,797,2,2,0,0,2,0,0
P-06747,Rooney,Wayne,11,791,3,3,0,0,1,0,0
P-07957,Stojković,Dragan,9,787,2,2,0,0,3,0,0
P-06235,Bradley,Michael,8,780,2,2,0,0,1,0,0
P-07960,González,Giancarlo,8,780,2,2,0,0,0,0,0
P-06528,Heinze,Gabriel,8,780,2,2,0,0,1,0,0
P-02695,Mensah,John,8,780,2,2,0,0,0,0,0
P-07019,N'Kono,Thomas,8,780,3,2,0,0,0,0,0
P-09012,Howard,Tim,8,780,3,2,0,0,0,0,0
P-02627,Navas,Keylor,8,780,2,2,0,0,0,0,0
P-09250,Akinfeev,Igor,8,780,2,2,0,0,0,0,0
P-02908,Ignashevich,Sergei,8,780,2,2,0,0,0,0,0
P-06659,Tataw,Stephen,8,780,2,2,0,0,0,0,0
P-07275,Song,Chong-gug,8,777,2,2,0,0,1,0,0
P-06031,Kim,Tae-young,10,776,2,2,0,0,0,0,0
P-06191,Lupescu,Ioan,8,775,2,2,0,0,0,0,0
P-05958,Cubilla,Luis,9,772,3,3,0,0,2,0,0
P-08577,Chamot,José,9,768,3,3,0,0,0,0,0
P-02773,Borges,Celso,8,768,2,2,0,0,0,0,0
P-00036,Kompany,Vincent,9,767,2,2,0,0,0,0,0
P-09885,Rodríguez,Francisco Javier,9,766,3,3,0,0,0,0,0
P-06717,Buncol,Andrzej,9,765,2,2,0,0,1,0,0
P-01537,Ruiz,Bryan,8,764,2,2,0,0,2,0,0
P-07608,Butragueño,Emilio,9,763,2,2,0,0,5,1,0
P-00374,Laudrup,Michael,9,763,2,2,0,0,2,1,0
P-04762,Ivanov,Trifon,9,762,2,2,0,0,0,0,0
P-08062,Nadal,Miguel Ángel,9,762,3,3,0,0,0,0,0
P-01517,Penev,Dimitar,9,762,3,3,0,0,0,0,0
P-00913,Caniggia,Claudio,9,761,3,2,0,0,4,0,0
P-09372,Pope,Eddie,9,757,3,3,0,0,0,0,0
P-08704,Overmars,Marc,11,753,2,2,0,0,1,0,0
P-02710,Shaqiri,Xherdan,9,751,3,3,0,0,4,0,0
P-09628,Preud'homme,Michel,8,750,2,2,0,0,0,0,0
P-09357,Campos,Jorge,8,750,3,2,0,0,0,0,0
P-07297,Rufai,Peter,8,750,2,2,0,0,0,0,0
P-07459,Osorio,Ricardo,8,750,2,2,0,0,0,0,0
P-09161,Suárez,Claudio,8,750,3,2,0,0,0,0,0
P-01229,Asamoah,Kwadwo,8,750,2,2,0,0,0,0,0
P-02927,Bravo,Claudio,8,750,2,2,0,0,0,0,0
P-09446,Rodríguez,Ricardo,8,750,2,2,0,0,0,0,0
P-07659,Sánchez,Hugo,8,750,3,3,0,0,1,0,0
P-04726,Bauer,not applicable,8,750,2,2,0,0,0,0,0
P-05571,Ki,Sung-yueng,9,742,3,3,0,0,0,0,0
P-03917,Paulinho,not applicable,11,741,2,2,0,0,1,0,0
P-00908,Sulaiman Zubromawi,Abdullah,9,741,3,3,0,0,0,0,0
P-01721,Scholes,Paul,9,740,2,2,0,0,1,0,0
P-02932,Kim,Joo-sung,9,735,3,3,0,0,0,0,0
P-00718,Fellaini,Marouane,10,734,2,2,0,0,2,0,0
P-05107,Mellberg,Olof,8,734,2,2,0,0,0,0,0
P-00201,Moreno,Héctor,9,733,3,3,0,0,0,0,0
P-06803,Edinho,not applicable,9,733,3,3,0,0,1,0,0
P-00389,Zanetti,Javier,8,727,2,2,0,0,1,0,0
P-06151,Ayala,Celso,8,727,2,2,0,0,1,0,0
P-05801,Oblitas,Carlos Juan,9,726,2,2,0,0,0,0,0
P-07705,Owen,Michael,12,725,3,3,0,0,4,0,0
P-08149,Sánchez,Alexis,8,725,2,2,0,0,2,0,0
P-03299,Helveg,Thomas,9,724,2,2,0,0,1,0,0
P-04643,Matysik,Waldemar,9,722,2,2,0,0,0,0,0
P-07626,Isla,Mauricio,8,722,2,2,0,0,0,0,0
P-07904,Linderoth,Tobias,8,722,2,2,0,0,0,0,0
P-03426,Enyeama,Vincent,8,720,3,3,0,0,0,0,0
P-04989,Nicholl,Jimmy,8,720,2,2,0,0,0,0,0
P-06181,Haynes,Johnny,8,720,3,2,0,0,1,0,0
P-09019,Pérez,Óscar,8,720,3,2,0,0,0,0,0
P-08229,Gutiérrez,Nelson,8,720,2,2,0,0,0,0,0
P-00183,Zokora,Didier,8,720,3,3,0,0,0,0,0
P-08257,Vincent,Jean,8,720,2,2,0,0,2,0,0
P-06916,Walker,Des,7,720,1,1,0,0,0,0,0
P-02147,Perfumo,Roberto,8,720,2,2,0,0,0,0,0
P-02498,Álvez,Fernando,8,720,2,2,0,0,0,0,0
P-09766,Ochoa,Guillermo,8,720,4,2,0,0,0,0,0
P-00402,Hanappi,Gerhard,8,720,2,2,0,0,0,0,0
P-00805,Kaelbel,Raymond,8,720,2,2,0,0,0,0,0
P-01793,Mészöly,Kálmán,8,720,2,2,0,0,2,1,0
P-00491,Wouters,Jan,8,720,2,2,0,0,0,0,0
P-04528,Koller,Karl,8,720,2,2,0,0,1,0,0
P-09704,Maicon,not applicable,8,720,2,2,0,0,1,0,0
P-03846,Raúl,not applicable,11,719,3,3,0,0,5,0,0
P-03746,Claesen,Nico,8,718,2,2,0,0,3,1,0
P-05374,Cuadrado,Juan,9,718,2,2,0,0,2,1,0
P-04159,McCreery,David,8,716,2,2,0,0,0,0,0
P-05131,Francescoli,Enzo,8,714,2,2,0,0,1,1,0
P-04678,Yankov,Zlatko,8,714,2,2,0,0,0,0,0
P-04468,Honda,Keisuke,10,710,3,3,0,0,4,0,0
P-00292,Staelens,Lorenzo,8,708,3,3,0,0,0,0,0
P-08854,Cáceres,Julio César,8,707,3,3,0,0,0,0,0
P-06807,Alexandersson,Niclas,8,706,2,2,0,0,1,0,0
P-07156,Herrera,Héctor,8,706,2,2,0,0,0,0,0
P-05660,Oliseh,Sunday,8,703,2,2,0,0,1,0,0
P-01485,Alves,Dani,9,702,2,2,0,0,0,0,0
P-06204,Stanković,Dejan,9,701,3,3,0,0,0,0,0
P-06825,Jara,Gonzalo,8,699,2,2,0,0,0,0,0
P-04862,Stewart,Earnie,11,698,3,3,0,0,1,0,0
P-04705,Šuker,Davor,8,694,3,2,0,0,6,1,0
P-00638,Janvion,Gérard,8,694,2,2,0,0,0,0,0
P-00457,Soldo,Zvonimir,8,692,2,2,0,0,0,0,0
P-01705,Behrami,Valon,10,691,4,4,0,0,0,0,0
P-00709,Umaña,Michael,7,690,2,2,0,0,0,0,0
P-06255,Cillessen,Jasper,7,690,1,1,0,0,0,0,0
P-04366,Vlaar,Ron,7,690,1,1,0,0,0,0,0
P-01338,Pickford,Jordan,7,690,1,1,0,0,0,0,0
P-09373,Sárosi,László,8,690,2,2,0,0,0,0,0
P-02207,de Boer,Ronald,9,690,2,2,0,0,2,0,0
P-04049,Sergi,not applicable,8,690,2,2,0,0,0,0,0
P-00515,Sušić,Safet,8,686,2,2,0,0,1,0,0
P-01978,Okocha,Jay-Jay,9,685,3,3,0,0,0,0,0
P-09603,Wilmots,Marc,8,684,4,3,0,0,5,0,0
P-04359,Paredes,Carlos,9,683,3,3,0,0,0,0,0
P-03575,Xhaka,Granit,8,683,2,2,0,0,2,0,0
P-01987,Pauleta,not applicable,9,683,2,2,0,0,4,0,0
P-05261,Vujović,Zlatko,8,682,2,2,0,0,0,0,0
P-01919,Velásquez,José,8,681,2,2,0,0,1,0,0
P-09077,Gamboa,Cristian,8,681,2,2,0,0,0,0,0
P-02964,McIlroy,Sammy,8,680,2,2,0,0,0,0,0
P-04923,Lučić,Teddy,8,679,3,2,0,0,0,0,0
P-06774,de Vrij,Stefan,7,677,1,1,0,0,1,0,0
P-05052,Jørgensen,Martin,11,675,3,3,0,0,1,0,0
P-01625,Layún,Miguel,8,674,2,2,0,0,0,0,0
P-05959,Kalla,Raymond,8,672,3,3,0,0,0,0,0
P-01447,Song,Rigobert,9,672,4,4,0,0,0,0,0
P-07818,dos Santos,Giovani,9,671,3,3,0,0,1,0,0
P-04511,Blind,Daley,7,670,1,1,0,0,1,0,0
P-04365,Stanić,Mario,9,667,2,2,0,0,1,0,0
P-07749,Seol,Ki-hyeon,9,666,2,2,0,0,1,0,0
P-02601,Schachner,Walter,8,664,2,2,0,0,3,0,0
P-09874,Sorín,Juan Pablo,7,663,2,2,0,0,0,0,0
P-00295,Kim,Nam-il,11,662,3,3,0,0,0,0,0
P-05574,Herrera,Luis Fernando,7,660,2,2,0,0,0,0,0
P-01530,Kuznetsov,Oleh,7,660,2,2,0,0,0,0,0
P-08495,Crnković,Tomislav,7,660,2,2,0,0,0,0,0
P-00426,Boškov,Vujadin,7,660,2,2,0,0,0,0,0
P-03451,Zenga,Walter,7,660,2,1,0,0,0,0,0
P-00688,Ricardo,not applicable,7,660,2,1,0,0,0,0,0
P-03689,Inler,Gökhan,7,660,2,2,0,0,0,0,0
P-02867,Santamaría,José,7,660,2,2,0,0,0,0,0
P-01509,Nakazawa,Yuji,7,660,2,2,0,0,0,0,0
P-08108,Andersson,Patrik,7,660,2,1,0,0,0,0,0
P-02548,Meira,Fernando,7,660,1,1,0,0,0,0,0
P-02052,Hubchev,Petar,7,660,1,1,0,0,0,0,0
P-03356,Okechukwu,Uche,7,660,2,2,0,0,0,0,0
P-07844,Escobar,Andrés,7,660,2,2,0,0,0,0,0
P-09546,Stam,Jaap,7,660,1,1,0,0,0,0,0
P-03077,Finney,Tom,7,660,3,3,0,0,2,1,0
P-06386,Vervoort,Patrick,8,660,2,2,0,0,1,0,0
P-00312,Benaglio,Diego,7,660,3,2,0,0,0,0,0
P-01983,Aleinikov,Sergei,7,660,2,2,0,0,1,0,0
P-00193,Álvarez,Leonel,7,660,2,2,0,0,0,0,0
P-02177,Zebec,Branko,7,660,2,2,0,0,1,0,0
P-01380,Luiz,David,7,660,1,1,0,0,2,0,0
P-09468,Alba,Jordi,7,660,2,2,0,0,0,0,0
P-09840,George,Finidi,8,658,2,2,0,0,1,0,0
P-03321,Hwang,Sun-hong,10,654,4,3,0,0,2,0,0
P-06905,Arce,Francisco,7,654,2,2,0,0,1,0,0
P-08111,Petit,not applicable,9,654,2,2,0,0,0,0,0
P-08567,Chilavert,José Luis,7,654,2,2,0,0,0,0,0
P-02175,Lukaku,Romelu,10,653,2,2,0,0,5,0,0
P-02485,Ayew,André,7,651,2,2,0,0,2,0,0
P-06691,Medel,Gary,7,648,2,2,0,0,0,0,0
P-07039,Stones,John,7,646,1,1,0,0,2,0,0
P-03540,Maguire,Harry,7,645,1,1,0,0,1,0,0
P-04282,Pérez,Diego,7,644,2,1,0,0,0,0,0
P-05385,Edström,Ralf,9,643,2,2,0,0,4,0,0
P-05632,Henderson,Jordan,7,642,2,2,0,0,0,0,0
P-04744,Bouazizi,Riadh,8,641,3,3,0,0,0,0,0
P-07869,Oscar,not applicable,7,640,1,1,0,0,2,0,0
P-01787,Ljung,Roger,7,640,2,2,0,0,1,0,0
P-06095,Montero Castillo,Julio,7,639,2,2,0,0,0,0,0
P-00442,Sterling,Raheem,9,639,2,2,0,0,0,0,0
P-08532,Alkorta,Rafael,8,639,3,3,0,0,0,0,0
P-06477,Méndez,Édison,8,639,3,3,0,0,1,0,0
P-03483,Batista,not applicable,8,638,2,2,0,0,0,0,0
P-00726,Grahn,Ove,8,637,2,2,0,0,1,0,0
P-03640,Halliche,Rafik,7,637,2,2,0,0,1,0,0
P-00670,Ramos,Tab,9,635,3,3,0,0,0,0,0
P-04956,Akyel,Fatih,7,634,1,1,0,0,0,0,0
P-04961,Riveros,Cristian,7,632,2,2,0,0,1,0,0
P-06240,Eyzaguirre,Luis,7,630,2,2,0,0,0,0,0
P-02519,Landa,Honorino,7,630,2,2,0,0,0,0,0
P-08135,Marcel,Jean-Jacques,7,630,2,2,0,0,0,0,0
P-04616,Simão,not applicable,11,630,2,2,0,0,2,1,0
P-01034,Körner,Alfred,7,630,2,2,0,0,3,0,0
P-06708,Janas,Paweł,7,630,1,1,0,0,0,0,0
P-00975,Barry,Boubacar,7,630,3,3,0,0,0,0,0
P-01081,Pérez,Domingo,7,630,2,2,0,0,0,0,0
P-04641,Douglas,Bryan,7,630,2,2,0,0,0,0,0
P-08128,Peres,Marinho,7,630,1,1,0,0,0,0,0
P-00677,Rákosi,Gyula,7,630,2,2,0,0,0,0,0
P-04351,Amaral,not applicable,7,630,1,1,0,0,0,0,0
P-03162,Gonçalves,Néstor,7,630,2,2,0,0,0,0,0
P-04096,Jennings,Pat,7,630,2,2,0,0,0,0,0
P-07381,Bjørnebye,Stig Inge,7,630,2,2,0,0,0,0,0
P-09805,Antenen,Charles,7,630,3,3,0,0,1,0,0
P-09194,Marzolini,Silvio,7,630,2,2,0,0,0,0,0
P-01957,Stevens,Gary,7,630,2,2,0,0,0,0,0
P-00160,Bocquet,Roger,7,630,2,2,0,0,0,0,0
P-07534,Chagas,Marinho,7,630,1,1,0,0,0,0,0
P-07113,Meola,Tony,7,630,3,2,0,0,0,0,0
P-08981,Penverne,Armand,7,630,2,2,0,0,0,0,0
P-06770,Asanović,Aljoša,7,630,1,1,0,0,0,0,0
P-03659,Bilić,Slaven,7,630,1,1,0,0,0,0,0
P-03645,Alves,Bruno,7,630,3,2,0,0,0,0,0
P-05812,Cárdenas,Raúl,7,630,3,3,0,0,0,0,0
P-04455,Sørensen,Thomas,7,630,2,2,0,0,0,0,0
P-01151,Yoshida,Maya,7,630,2,2,0,0,0,0,0
P-03475,Neury,André,7,630,2,2,0,0,0,0,0
P-09694,de la Cruz,Ulises,7,630,2,2,0,0,0,0,0
P-03951,Culina,Jason,7,630,2,2,0,0,0,0,0
P-09033,Peña,Gustavo,7,630,2,2,0,0,1,1,0
P-05093,Giménez,José,7,630,2,2,0,0,1,0,0
P-09647,Gascoigne,Paul,6,630,1,1,0,0,0,0,0
P-03771,Pearce,Stuart,6,630,1,1,0,0,0,0,0
P-05509,Albert,Flórián,7,630,2,2,0,0,4,0,0
P-07867,Neill,Lucas,7,630,2,2,0,0,0,0,0
P-01876,Parker,Paul,6,630,1,1,0,0,0,0,0
P-05564,del Muro,Jesús,7,630,3,3,0,0,0,0,0
P-08600,Fatton,Jacques,7,630,2,2,0,0,3,0,0
P-03548,Ladić,Dražen,7,630,1,1,0,0,0,0,0
P-04584,Samedov,Aleksandr,8,629,2,2,0,0,0,0,0
P-02256,Rommedahl,Dennis,7,629,2,2,0,0,2,0,0
P-00182,Six,Didier,10,629,2,2,0,0,2,0,0
P-00276,Mikel,John Obi,7,628,2,2,0,0,0,0,0
P-06863,Lee,Chun-soo,10,627,2,2,0,0,1,0,0
P-04760,Rijkaard,Frank,8,627,2,2,0,0,0,0,0
P-03306,Winter,Aron,8,626,3,3,0,0,1,0,0
P-08413,Whiteside,Norman,8,625,2,2,0,0,1,0,0
P-00554,Gadocha,Robert,7,625,1,1,0,0,0,0,0
P-09277,Torosidis,Vasilis,7,625,2,2,0,0,1,0,0
P-04289,Kerimoğlu,Tugay,7,624,1,1,0,0,0,0,0
P-05692,Pepe,not applicable,8,623,3,3,0,0,1,0,0
P-07103,Ahn,Jung-hwan,10,622,3,2,0,0,3,0,0
P-09154,Berg,Henning,7,621,2,2,0,0,0,0,0
P-00432,Barnetta,Tranquillo,7,619,3,2,0,0,1,0,0
P-02497,Trabelsi,Hatem,7,619,3,3,0,0,0,0,0
P-09745,Cahill,Tim,9,617,4,4,0,0,5,0,0
P-09395,Beardsley,Peter,9,617,2,2,0,0,1,0,0
P-05259,Pereira,Álvaro,8,615,2,2,0,0,1,0,0
P-03593,Boka,Arthur,7,615,3,3,0,0,0,0,0
P-02865,Letchkov,Yordan,7,615,1,1,0,0,2,0,0
P-08168,Dooley,Thomas,7,613,2,2,0,0,0,0,0
P-02135,Tevez,Carlos,8,612,2,2,0,0,3,0,0
P-05720,Jordan,Joe,7,611,3,3,0,0,4,0,0
P-04703,Wright,Mark,6,611,1,1,0,0,1,0,0
P-07005,Renquin,Michel,7,610,2,2,0,0,0,0,0
P-09775,Caligiuri,Paul,7,610,2,2,0,0,1,0,0
P-05429,Otamendi,Nicolás,7,610,2,2,0,0,0,0,0
